¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694539
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27166
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66131
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00668
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50594
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401406
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613186
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84201
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088691
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35536
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637815
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947919
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289956
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670697
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117558
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621508
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141327
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648882
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22033
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61697
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95934
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38878
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381447
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591475
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816924
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061331
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325921
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60556
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912478
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250774
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626062
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067406
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564773
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099624
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604146
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17003
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57435
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91383
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27812
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361632
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569681
(377.98, 16.25, 288.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79209
