¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750025
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38713
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14215
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01886
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90844
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00721
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83152
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92316
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95899
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42587
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325784
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578256
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853111
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153391
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482763
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845466
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246859
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6933
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192761
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755116
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39291
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13985
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01621
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91226
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98469
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82654
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9142
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8894
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48888
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327845
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580514
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855554
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156108
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4857
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848743
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250487
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69735
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197288
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760241
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39877
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1375
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01345
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91638
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96234
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72044
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85419
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82216
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23438
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329931
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58278
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858036
€(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158797
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488664
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85202
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254108
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7014
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20186
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765368
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40459
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13569
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01064
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92078
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94219
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42268
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79611
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75726
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92688
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331618
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585031
