¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456593
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539648
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62606
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755772
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891603
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033517
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181823
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336962
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484618
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585911
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691286
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800936
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915045
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03777
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31519
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6105
(441.40, 14.12, 273.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95535
