¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79966
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18246
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.485
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80674
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14946
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51515
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85505
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2159
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59402
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93883
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30445
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69273
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10568
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54564
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0152
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442098
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706656
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995297
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311409
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665967
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06039
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489202
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966087
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501631
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10587
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77355
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07516
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37156
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68657
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02196
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37963
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75067
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10538
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46597
(429.12, 15.19, 247.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80407
