¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342589
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608133
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898245
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226143
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594295
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05079
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581522
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395868
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74437
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05363
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33493
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61711
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86392
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12134
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38988
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68694
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654045
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866052
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099946
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346686
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612587
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907057
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237312
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610864
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067841
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600927
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466966
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69879
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02106
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3142
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58797
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83389
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09036
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41483
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81929
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659028
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87047
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104707
(376.46, 9.81, 319.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350868
