¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62249
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1883
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47924
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.732843
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.837049
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.947118
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.064554
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.190032
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.324342
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468476
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623486
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790574
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971223
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167084
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375168
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558157
(383.78, 11.41, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75513
