¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009187
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295148
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606975
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94829
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498932
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143284
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89512
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76109
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01205
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54768
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56931
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69759
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4775
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92301
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39673
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83787
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25703
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68986
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947788
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040598
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137964
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240232
(390.57, 7.02, 355.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386471
