¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185815
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531919
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914681
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340154
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81575
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350855
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957145
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64972
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44828
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37888
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47701
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79213
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39522
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39203
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94727
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33266
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452272
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642298
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847258
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0689
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309253
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57079
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856326
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169297
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5137
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894517
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317678
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790599
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322433
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924876
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61274
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40543
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32873
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41751
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72038
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30701
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28095
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80321
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13833
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443148
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632483
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836682
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057443
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296833
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557228
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841531
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153047
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495799
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874697
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295613
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76586
…(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29459
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893217
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57649
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36348
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27962
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35928
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65022
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22084
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1726
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6629
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94949
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434172
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622856
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826247
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046169
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284595
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54395
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826999
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137101
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478215
(368.72, 7.14, 351.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855234
