¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826016
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35387
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941957
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64787
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49507
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84348
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26697
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978208
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273444
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596303
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976545
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396088
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869608
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405373
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01274
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72937
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60862
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01081
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29202
(341.86, 7.43, 310.42) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.86966
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007286
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305205
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63129
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022182
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446875
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920927
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454749
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08414
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81166
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72693
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17487
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31714
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036559
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33716
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671257
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068158
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498102
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978327
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15864
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89473
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84626
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33517
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34231
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065987
(341.86, 7.43, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369318
