¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45149
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709726
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990932
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115859
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184246
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255373
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329371
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406346
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486427
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569759
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656484
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746716
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840696
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938497
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040411
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163189
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296139
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435226
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580702
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733032
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895591
(441.27, 14.80, 254.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071828
