¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522971
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604481
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669047
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736285
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806281
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879149
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955062
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034141
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116531
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228013
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351522
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481378
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617923
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761714
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877049
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975085
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077341
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184062
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295492
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411907
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533574
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660879
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794018
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078926
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164001
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252999
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346203
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443842
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546223
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612687
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67751
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74498
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815194
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888326
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964492
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043837
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126538
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225867
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34933
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479058
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6155
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759187
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865861
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963549
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06546
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171807
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282835
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398891
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520132
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646955
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779628
†(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.098616
