¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11175
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24443
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218134
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492714
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728856
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971412
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271534
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604107
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98816
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4667
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008169
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01686
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73727
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93275
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13769
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35272
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5785
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83405
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97817
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07169
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1691
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26614
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3657
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46937
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57728
(335.17, 7.18, 312.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68958
