¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.690088
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823572
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.965856
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117848
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280472
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454856
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633691
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818221
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023831
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245746
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485955
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746781
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03086
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341403
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622981
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905571
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211572
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543952
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906205
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300228
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508691
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04119
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63906
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28654
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54454
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73853
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49142
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78831
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.687492
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820814
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962907
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114681
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277087
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451252
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637078
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821973
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027853
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2501
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490673
(327.29, 7.30, 328.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751897
