¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95955
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13978
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33465
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45521
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11786
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827407
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029844
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248118
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484126
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739998
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018346
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322161
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654991
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021172
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425873
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87544
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377603
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942006
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58092
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30994
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0987
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97143
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01729
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.346
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29415
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40046
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04702
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822894
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02499
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242894
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478473
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733859
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011656
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314806
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646945
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012341
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416117
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864535
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365404
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928288
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56535
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2921
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11928
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97879
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95181
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31494
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23858
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34748
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97857
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818532
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020286
‡(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237823
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472981
(338.38, 7.59, 339.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727902
