¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460922
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705398
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970498
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258872
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573709
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918694
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298282
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709455
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161411
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664812
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21891
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81879
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34853
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93527
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58855
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53113
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80148
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.8164
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.79587
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.77865
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.76474
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.7541
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74675
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74267
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74185
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74429
(341.73, 6.95, 372.27) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.75
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835945
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136132
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465418
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828162
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811306
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276347
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7952
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.208
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64675
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12714
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65538
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17928
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90399
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72322
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82646
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96393
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838347
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138764
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468311
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831356
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801709
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265663
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783285
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18501
â(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62166
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09967
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51269
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93442
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64598
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4311
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11679
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00687
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840639
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141273
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471072
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834407
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792001
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254854
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764063
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16258
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59719
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07284
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37291
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69762
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3813
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15177
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46504
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04819
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842821
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143664
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473701
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83731
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782224
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244009
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743926
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14069
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5733
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94573
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23769
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54795
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12646
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86462
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86464
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08797
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844893
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145932
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476197
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840065
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772321
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232978
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724318
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11936
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55003
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82195
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10686
á(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40944
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88244
(341.77, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58969
