¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714222
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775437
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839113
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90539
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007902
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19931
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402976
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620034
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810214
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920599
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035791
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155973
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281467
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412534
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54949
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692728
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842591
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073268
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56309
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92162
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50002
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37127
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572106
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628007
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686244
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746819
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80984
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875417
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943612
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076968
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273229
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482193
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705059
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822308
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93439
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051269
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173276
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300688
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4338
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572954
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718496
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870834
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48266
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8378
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4309
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29551
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546415
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601803
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659395
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719371
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781765
…(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84666
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914195
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984455
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148611
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349946
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564478
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727601
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83668
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950449
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069145
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193081
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322512
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457806
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599297
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747289
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902209
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75793
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36543
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27961
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52182
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576658
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633707
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693089
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754884
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819165
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886042
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955575
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028854
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222991
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429652
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636253
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742516
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853322
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96888
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089517
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215528
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347142
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484691
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628628
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779217
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953061
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30815
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29172
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49828
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552593
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609128
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667941
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729166
(332.52, 7.36, 357.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792848
