¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16516
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48167
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65063
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82726
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01205
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20542
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7015
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82896
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96157
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09952
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24301
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39231
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56423
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74578
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93485
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13181
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31651
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46934
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6283
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73867
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92773
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234861
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397687
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028193
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882471
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400217
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807934
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949241
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09673
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25067
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41142
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5794
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.755
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93874
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13102
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56316
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69018
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82226
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95971
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10266
(354.93, 9.61, 317.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25138
