¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87181
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87708
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65009
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41079
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02058
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4231
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680464
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861869
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094485
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347645
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60667
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865124
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146093
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452528
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808926
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278608
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786675
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358087
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12069
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9984
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00779
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89907
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05866
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91424
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82129
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56854
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.369
(333.62, 6.75, 321.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1525
