¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792485
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175673
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573368
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013606
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50342
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05163
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66918
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36991
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17168
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09786
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17965
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45942
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99679
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87783
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23164
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26144
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80197
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174215
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571797
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011816
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501473
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0494
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66665
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36703
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16839
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09402
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17513
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45407
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99032
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8698
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22144
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24812
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811206
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172543
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569947
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009785
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499144
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04686
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66378
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36372
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16457
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08964
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16993
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44788
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98283
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86053
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20972
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23274
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810165
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170676
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56787
‚(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007463
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4966
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04395
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66048
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1603
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08464
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16406
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44091
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97437
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85006
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19647
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21541
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808249
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168587
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565546
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004893
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493731
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0407
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65683
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35581
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15549
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07908
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15752
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43312
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96491
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83839
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18165
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19607
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806126
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166273
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562963
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00208
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490542
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03716
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65278
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35122
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15024
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07292
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15033
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42451
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95451
(333.97, 6.70, 319.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82553
